CustomerID,CustomerName,Address,PhoneNumber,Email,Notes,VehicleTypeName,LicensePlate
242,Customer 242,"Ha Huy Giap, City",0313567155,customer242@example.com,Regular customer,Sedan,KKE-3732
243,Customer 243,"Duong Le Loi, City",0317941303,customer243@example.com,Regular customer,Motorcycle 50cc,AMQ-0757
244,Customer 244,"Duong Le Loi, City",0780038770,customer244@example.com,Regular customer,Motorcycle 110cc,MOX-9357
245,Customer 245,"Tran Nao, City",0690874363,customer245@example.com,Regular customer,Light Truck,EGS-6407
246,Customer 246,"Thong Nhat, City",0262618922,customer246@example.com,Regular customer,Motorcycle 125cc,VVX-8741
247,Customer 247,"Nguyen Tat Thanh, City",0661639510,customer247@example.com,Regular customer,Sedan,OKG-7157
248,Customer 248,"Phan Van Tri, City",0917787731,customer248@example.com,Regular customer,SUV,ZMM-3334
249,Customer 249,"Ly Thai To, City",0283718844,customer249@example.com,Regular customer,Motorcycle 110cc,PBV-9704
250,Customer 250,"Duong Le Duan, City",0689366021,customer250@example.com,Regular customer,Motorcycle 150cc,ROK-0393
251,Customer 251,"Cach Mang Thang Tam, City",0976659831,customer251@example.com,Regular customer,Motorcycle 150cc,KTQ-2243
252,Customer 252,"Duong Vo Thi Sau, City",0703341438,customer252@example.com,Regular customer,Motorcycle 250cc,TJW-9277
253,Customer 253,"Duong Truong Dinh, City",0694041870,customer253@example.com,Regular customer,Motorcycle 150cc,AJO-9969
254,Customer 254,"Cach Mang Thang Tam, City",0102563051,customer254@example.com,Regular customer,Motorcycle 150cc,OQB-5338
255,Customer 255,"Tran Nao, City",0985930684,customer255@example.com,Regular customer,Motorcycle 50cc,ZXD-5687
256,Customer 256,"Bach Dang, City",0691641126,customer256@example.com,Regular customer,Motorcycle 125cc,JVD-3942
257,Customer 257,"Nguyen Dinh Chieu, City",0979283872,customer257@example.com,Regular customer,Light Truck,EVH-6766
258,Customer 258,"Le Van Sy, City",0191595720,customer258@example.com,Regular customer,Motorcycle 110cc,LWN-8006
259,Customer 259,"Ton Duc Thang, City",0592543471,customer259@example.com,Regular customer,Motorcycle 110cc,MET-7862
260,Customer 260,"Xa Lo Ha Noi, City",0194661758,customer260@example.com,Regular customer,SUV,IPU-0940
261,Customer 261,"Phan Van Tri, City",0501725082,customer261@example.com,Regular customer,Motorcycle 125cc,EYJ-8033
262,Customer 262,"Nguyen Dinh Chieu, City",0152005891,customer262@example.com,Regular customer,Pickup Truck,QOT-9581
263,Customer 263,"Duong Truong Dinh, City",0926248840,customer263@example.com,Regular customer,Motorcycle 150cc,KGL-2316
264,Customer 264,"Duong Nguyen Huu Canh, City",0783861024,customer264@example.com,Regular customer,Motorcycle 50cc,YAS-0442
265,Customer 265,"Nguyen Van Cu, City",0182944661,customer265@example.com,Regular customer,Pickup Truck,YDV-7231
266,Customer 266,"Duong Le Duan, City",0352584748,customer266@example.com,Regular customer,Light Truck,YYZ-1621
267,Customer 267,"Duong Le Loi, City",0481248235,customer267@example.com,Regular customer,Light Truck,QLC-8516
268,Customer 268,"Duong Nguyen Tri Phuong, City",0906249475,customer268@example.com,Regular customer,Motorcycle 50cc,MOO-0653
269,Customer 269,"Le Van Khuong, City",0954294458,customer269@example.com,Regular customer,Motorcycle 50cc,OZZ-8734
270,Customer 270,"Tran Quoc Toan, City",0359966763,customer270@example.com,Regular customer,Motorcycle 125cc,RDY-1867
271,Customer 271,"Duong Pasteur, City",0756966819,customer271@example.com,Regular customer,Pickup Truck,JDQ-5543
272,Customer 272,"Ly Thai To, City",0754757249,customer272@example.com,Regular customer,Motorcycle 125cc,ZPU-6452
273,Customer 273,"Tran Hung Dao, City",0611994132,customer273@example.com,Regular customer,Sedan,SFB-2533
274,Customer 274,"Ton Duc Thang, City",0748811183,customer274@example.com,Regular customer,SUV,NCR-1841
275,Customer 275,"Cau Sai Gon, City",0376744166,customer275@example.com,Regular customer,Pickup Truck,PZH-5903
276,Customer 276,"Le Lai, City",0773993532,customer276@example.com,Regular customer,Motorcycle 125cc,FQY-9220
277,Customer 277,"Vo Van Ngan, City",0130900498,customer277@example.com,Regular customer,Light Truck,PPT-4868
278,Customer 278,"Ha Huy Giap, City",0587421220,customer278@example.com,Regular customer,Pickup Truck,OJJ-6584
279,Customer 279,"Duong Nguyen Thi Minh Khai, City",0742644346,customer279@example.com,Regular customer,Motorcycle 125cc,GGG-4304
280,Customer 280,"Ky Con, City",0606372258,customer280@example.com,Regular customer,SUV,HDP-0595
281,Customer 281,"Nguyen Thi Thap, City",0218001682,customer281@example.com,Regular customer,Pickup Truck,MXY-1855
282,Customer 282,"An Duong Vuong, City",0230065405,customer282@example.com,Regular customer,Motorcycle 150cc,UOB-9440
283,Customer 283,"Hong Bang, City",0452784588,customer283@example.com,Regular customer,SUV,QER-9905
284,Customer 284,"Nguyen Tat Thanh, City",0379573641,customer284@example.com,Regular customer,SUV,LHJ-7551
285,Customer 285,"Ham Nghi, City",0707569480,customer285@example.com,Regular customer,Motorcycle 110cc,XRA-2695
286,Customer 286,"Le Lai, City",0105248038,customer286@example.com,Regular customer,Motorcycle 110cc,DGK-4510
287,Customer 287,"Tran Nao, City",0555865697,customer287@example.com,Regular customer,Sedan,QCG-4930
288,Customer 288,"Dai Lo Dong Tay, City",0743610225,customer288@example.com,Regular customer,Motorcycle 50cc,FJO-1232
289,Customer 289,"Tran Nao, City",0262776078,customer289@example.com,Regular customer,SUV,NFF-7301
290,Customer 290,"Duong Nguyen Thi Minh Khai, City",0438524921,customer290@example.com,Regular customer,Motorcycle 150cc,BVB-8262
291,Customer 291,"Duong Pasteur, City",0141849615,customer291@example.com,Regular customer,Motorcycle 150cc,ZTC-2073
292,Customer 292,"Duong Cach Mang Thang Tam, City",0503757651,customer292@example.com,Regular customer,Motorcycle 150cc,LWW-4202
293,Customer 293,"Duong Nam Ky Khoi Nghia, City",0364103378,customer293@example.com,Regular customer,Pickup Truck,IWC-3090
294,Customer 294,"Nguyen Van Cu, City",0702273939,customer294@example.com,Regular customer,Motorcycle 125cc,NUN-5967
295,Customer 295,"Duong Le Van Sy, City",0983655035,customer295@example.com,Regular customer,Motorcycle 125cc,EGF-6436
296,Customer 296,"Bach Dang, City",0241446484,customer296@example.com,Regular customer,Motorcycle 250cc,MKC-3690
297,Customer 297,"Bach Dang, City",0367030772,customer297@example.com,Regular customer,SUV,NMI-5064
298,Customer 298,"Ton Duc Thang, City",0101839472,customer298@example.com,Regular customer,Motorcycle 125cc,IDT-1762
299,Customer 299,"Duong Truong Dinh, City",0213091405,customer299@example.com,Regular customer,SUV,IHS-8117
300,Customer 300,"Le Van Khuong, City",0656806559,customer300@example.com,Regular customer,SUV,MTP-4293
301,Customer 301,"Phan Van Tri, City",0122241679,customer301@example.com,Regular customer,Motorcycle 50cc,GCG-8115
302,Customer 302,"Kinh Duong Vuong, City",0313685208,customer302@example.com,Regular customer,Motorcycle 110cc,SVK-2816
303,Customer 303,"Le Van Khuong, City",0396540878,customer303@example.com,Regular customer,Motorcycle 125cc,JQI-6709
304,Customer 304,"Duong Pasteur, City",0777190611,customer304@example.com,Regular customer,Light Truck,UCM-9274
305,Customer 305,"Phan Van Tri, City",0975480232,customer305@example.com,Regular customer,Motorcycle 250cc,OSK-4520
306,Customer 306,"Tran Hung Dao, City",0686002944,customer306@example.com,Regular customer,Motorcycle 250cc,IFE-1016
307,Customer 307,"Duong Tran Quoc Thao, City",0915600912,customer307@example.com,Regular customer,Motorcycle 150cc,ZRA-9302
308,Customer 308,"Ham Nghi, City",0793290363,customer308@example.com,Regular customer,Motorcycle 50cc,DVK-3418
309,Customer 309,"Le Van Khuong, City",0430927577,customer309@example.com,Regular customer,Motorcycle 150cc,GDY-9737
310,Customer 310,"Duong Vo Van Kiet, City",0647034536,customer310@example.com,Regular customer,Light Truck,YQB-4527
311,Customer 311,"Duong Tran Quoc Thao, City",0917093094,customer311@example.com,Regular customer,Motorcycle 250cc,ISD-3656
312,Customer 312,"Duong Truong Dinh, City",0636692424,customer312@example.com,Regular customer,SUV,WXT-8345
313,Customer 313,"Ha Huy Giap, City",0682106391,customer313@example.com,Regular customer,SUV,ZSY-9687
314,Customer 314,"Duong Le Thanh Ton, City",0767515575,customer314@example.com,Regular customer,Motorcycle 50cc,HUW-2238
315,Customer 315,"Tran Xuan Soan, City",0261759566,customer315@example.com,Regular customer,Sedan,XJJ-4182
316,Customer 316,"Ham Nghi, City",0615257316,customer316@example.com,Regular customer,Motorcycle 250cc,BQN-4704
317,Customer 317,"Dai Lo Dong Tay, City",0160298027,customer317@example.com,Regular customer,Motorcycle 50cc,MBS-6120
318,Customer 318,"Le Van Khuong, City",0875431423,customer318@example.com,Regular customer,Sedan,OVP-7739
319,Customer 319,"Duong Hung Vuong, City",0600035714,customer319@example.com,Regular customer,Sedan,VBN-4593
320,Customer 320,"Xa Lo Ha Noi, City",0154298329,customer320@example.com,Regular customer,Motorcycle 150cc,PGJ-9731
321,Customer 321,"Nguyen Hue, City",0262108034,customer321@example.com,Regular customer,Motorcycle 110cc,PBF-5056
322,Customer 322,"Le Lai, City",0235375195,customer322@example.com,Regular customer,Motorcycle 150cc,FRO-7108
323,Customer 323,"Xa Lo Ha Noi, City",0616648428,customer323@example.com,Regular customer,Sedan,XYZ-0647
324,Customer 324,"Nguyen Tri Phuong, City",0563626036,customer324@example.com,Regular customer,Motorcycle 250cc,GDY-3091
325,Customer 325,"Duong Hai Ba Trung, City",0355335399,customer325@example.com,Regular customer,Pickup Truck,XKN-5319
326,Customer 326,"Nam Ky Khoi Nghia, City",0265037062,customer326@example.com,Regular customer,Sedan,RHI-2263
327,Customer 327,"Duong Nguyen Hue, City",0755983596,customer327@example.com,Regular customer,Sedan,RJP-6419
328,Customer 328,"Nguyen Van Cu, City",0735618645,customer328@example.com,Regular customer,Motorcycle 110cc,VQV-4532
329,Customer 329,"Duong Nguyen Van Cu, City",0319473866,customer329@example.com,Regular customer,Motorcycle 150cc,NGO-7910
330,Customer 330,"Tran Quoc Toan, City",0360099548,customer330@example.com,Regular customer,Light Truck,KYD-9071
331,Customer 331,"Duong Truong Dinh, City",0404497039,customer331@example.com,Regular customer,Motorcycle 250cc,CDR-2732
332,Customer 332,"Ha Huy Giap, City",0522648120,customer332@example.com,Regular customer,Sedan,TRV-0188
333,Customer 333,"Nguyen Dinh Chieu, City",0873504442,customer333@example.com,Regular customer,Motorcycle 150cc,MAZ-6946
334,Customer 334,"Duong Vo Van Kiet, City",0236168321,customer334@example.com,Regular customer,Pickup Truck,LZE-3024
335,Customer 335,"Tran Nao, City",0417401199,customer335@example.com,Regular customer,Motorcycle 250cc,KRJ-4581
336,Customer 336,"Tran Nao, City",0399238769,customer336@example.com,Regular customer,Light Truck,ZZJ-2498
337,Customer 337,"Duong Bui Vien, City",0825505714,customer337@example.com,Regular customer,Motorcycle 150cc,EYP-9151
338,Customer 338,"Duong Le Thanh Ton, City",0713190835,customer338@example.com,Regular customer,Light Truck,LTP-3854
339,Customer 339,"Tran Hung Dao, City",0100106912,customer339@example.com,Regular customer,Motorcycle 125cc,IIY-5658
340,Customer 340,"Le Van Khuong, City",0989992293,customer340@example.com,Regular customer,Pickup Truck,RIQ-6083
341,Customer 341,"Duong Truong Dinh, City",0198159698,customer341@example.com,Regular customer,Motorcycle 250cc,MCY-5687
342,Customer 342,"Duong Nguyen Thi Minh Khai, City",0525323571,customer342@example.com,Regular customer,Motorcycle 250cc,USO-5442
343,Customer 343,"Duong Vo Van Kiet, City",0835700332,customer343@example.com,Regular customer,Pickup Truck,TTH-5110
344,Customer 344,"Duong Nguyen Tri Phuong, City",0632871991,customer344@example.com,Regular customer,Light Truck,MYW-2594
345,Customer 345,"Tran Quoc Toan, City",0606214341,customer345@example.com,Regular customer,SUV,OZK-6353
346,Customer 346,"Bach Dang, City",0280682730,customer346@example.com,Regular customer,Pickup Truck,LRS-0215
347,Customer 347,"Kinh Duong Vuong, City",0835354434,customer347@example.com,Regular customer,Light Truck,WNH-0760
348,Customer 348,"Duong Vo Van Kiet, City",0732351372,customer348@example.com,Regular customer,Light Truck,DTC-5150
349,Customer 349,"Bach Dang, City",0414187504,customer349@example.com,Regular customer,Motorcycle 125cc,CUE-9758
350,Customer 350,"Duong Nguyen Binh Khiem, City",0237502898,customer350@example.com,Regular customer,SUV,ZQZ-4136
351,Customer 351,"Duong Truong Dinh, City",0646727202,customer351@example.com,Regular customer,Motorcycle 150cc,AXC-4451
352,Customer 352,"Tran Nao, City",0278001477,customer352@example.com,Regular customer,SUV,HJT-4997
353,Customer 353,"Duong Nguyen Tri Phuong, City",0582209226,customer353@example.com,Regular customer,Motorcycle 110cc,EYA-1599
354,Customer 354,"Vo Van Ngan, City",0649109465,customer354@example.com,Regular customer,Sedan,DOD-8315
355,Customer 355,"Duong Bui Vien, City",0158103123,customer355@example.com,Regular customer,Pickup Truck,GYH-9548
356,Customer 356,"Ham Nghi, City",0620500074,customer356@example.com,Regular customer,Motorcycle 125cc,LWL-0665
357,Customer 357,"Tran Xuan Soan, City",0728489282,customer357@example.com,Regular customer,Motorcycle 150cc,PRX-3024
358,Customer 358,"Le Van Khuong, City",0251545567,customer358@example.com,Regular customer,Motorcycle 110cc,YOO-0461
359,Customer 359,"Duong Ton Duc Thang, City",0280999467,customer359@example.com,Regular customer,Motorcycle 110cc,SFH-2844
360,Customer 360,"Le Van Sy, City",0197457219,customer360@example.com,Regular customer,Sedan,IEF-5927
361,Customer 361,"Duong Vo Thi Sau, City",0388333648,customer361@example.com,Regular customer,Motorcycle 110cc,GZD-1498
362,Customer 362,"Xa Lo Ha Noi, City",0551128619,customer362@example.com,Regular customer,Motorcycle 250cc,TTA-0002
363,Customer 363,"Pham Van Dong, City",0412577771,customer363@example.com,Regular customer,Sedan,ZKC-5585
364,Customer 364,"Duong Nguyen Huu Canh, City",0602216350,customer364@example.com,Regular customer,Motorcycle 125cc,VLR-3950
365,Customer 365,"Duong Tran Hung Dao, City",0974488622,customer365@example.com,Regular customer,Motorcycle 125cc,LMO-4211
366,Customer 366,"Tran Xuan Soan, City",0832630583,customer366@example.com,Regular customer,Pickup Truck,GZW-0136
367,Customer 367,"Dien Bien Phu, City",0680366546,customer367@example.com,Regular customer,Motorcycle 50cc,VNH-7208
368,Customer 368,"Duong Truong Dinh, City",0660385040,customer368@example.com,Regular customer,Light Truck,EOV-5738
369,Customer 369,"Ky Con, City",0338983206,customer369@example.com,Regular customer,Motorcycle 50cc,TMV-8614
370,Customer 370,"Hong Bang, City",0411917279,customer370@example.com,Regular customer,Pickup Truck,QWX-8593
371,Customer 371,"Ky Con, City",0262074758,customer371@example.com,Regular customer,Motorcycle 250cc,MUK-1636
372,Customer 372,"Duong Tran Quoc Thao, City",0127685996,customer372@example.com,Regular customer,Motorcycle 125cc,HFK-8050
373,Customer 373,"Duong Nguyen Tri Phuong, City",0974891022,customer373@example.com,Regular customer,Light Truck,VRK-3080
374,Customer 374,"Duong Tran Hung Dao, City",0388986804,customer374@example.com,Regular customer,SUV,NFR-9965
375,Customer 375,"Duong Vo Thi Sau, City",0448497815,customer375@example.com,Regular customer,Sedan,GEU-7962
376,Customer 376,"Nam Ky Khoi Nghia, City",0968267703,customer376@example.com,Regular customer,Motorcycle 50cc,KOB-0457
377,Customer 377,"Tran Quoc Toan, City",0195898419,customer377@example.com,Regular customer,Pickup Truck,GQJ-1910
378,Customer 378,"Thong Nhat, City",0861828699,customer378@example.com,Regular customer,Pickup Truck,BXV-3034
379,Customer 379,"Le Lai, City",0302964909,customer379@example.com,Regular customer,Motorcycle 250cc,JIL-7178
380,Customer 380,"Nam Ky Khoi Nghia, City",0467129739,customer380@example.com,Regular customer,Motorcycle 110cc,EOQ-9047
381,Customer 381,"Duong Bui Vien, City",0175879663,customer381@example.com,Regular customer,Motorcycle 150cc,PEQ-6714
382,Customer 382,"Ky Con, City",0150449947,customer382@example.com,Regular customer,Motorcycle 250cc,WEY-6813
383,Customer 383,"Tran Nao, City",0271650121,customer383@example.com,Regular customer,Light Truck,PCV-7811
384,Customer 384,"Nam Ky Khoi Nghia, City",0577213101,customer384@example.com,Regular customer,Motorcycle 150cc,HHC-5275
385,Customer 385,"Cach Mang Thang Tam, City",0819677151,customer385@example.com,Regular customer,Pickup Truck,RMX-1314
386,Customer 386,"Duong Phan Xich Long, City",0697007087,customer386@example.com,Regular customer,Motorcycle 50cc,YGP-2646
387,Customer 387,"Ham Nghi, City",0839654460,customer387@example.com,Regular customer,Motorcycle 250cc,URX-4383
388,Customer 388,"Duong Nguyen Huu Canh, City",0364823737,customer388@example.com,Regular customer,Motorcycle 125cc,OST-3050
389,Customer 389,"Duong Phan Xich Long, City",0608518636,customer389@example.com,Regular customer,Motorcycle 110cc,MCP-5959
390,Customer 390,"Vo Van Ngan, City",0977126186,customer390@example.com,Regular customer,Pickup Truck,XND-3779
391,Customer 391,"Xa Lo Ha Noi, City",0334707010,customer391@example.com,Regular customer,Pickup Truck,NES-8418
392,Customer 392,"Cach Mang Thang Tam, City",0576325466,customer392@example.com,Regular customer,Motorcycle 150cc,MOJ-8573
393,Customer 393,"Nam Ky Khoi Nghia, City",0739328448,customer393@example.com,Regular customer,Sedan,CXZ-2673
394,Customer 394,"Dien Bien Phu, City",0867585291,customer394@example.com,Regular customer,Motorcycle 250cc,UQO-0007
395,Customer 395,"Dai Lo Dong Tay, City",0760642699,customer395@example.com,Regular customer,SUV,JYX-3890
396,Customer 396,"Duong Hai Ba Trung, City",0418462033,customer396@example.com,Regular customer,Motorcycle 250cc,VOW-5838
397,Customer 397,"Nguyen Thi Thap, City",0314542419,customer397@example.com,Regular customer,Motorcycle 110cc,NYQ-1956
398,Customer 398,"Xo Viet Nghe Tinh, City",0352451791,customer398@example.com,Regular customer,Light Truck,WXR-5544
399,Customer 399,"Duong Nguyen Binh Khiem, City",0788879344,customer399@example.com,Regular customer,Motorcycle 125cc,DLB-5321
400,Customer 400,"Tran Xuan Soan, City",0481267533,customer400@example.com,Regular customer,Sedan,JNN-5965
401,Customer 401,"Nam Ky Khoi Nghia, City",0508513669,customer401@example.com,Regular customer,Motorcycle 110cc,OQZ-4260
402,Customer 402,"Duong Nguyen Tri Phuong, City",0950204227,customer402@example.com,Regular customer,Motorcycle 50cc,GVS-3538
403,Customer 403,"Le Van Sy, City",0689365453,customer403@example.com,Regular customer,Motorcycle 250cc,RIN-4354
404,Customer 404,"Ky Con, City",0678536994,customer404@example.com,Regular customer,Sedan,JDN-4301
405,Customer 405,"Nguyen Dinh Chieu, City",0267670416,customer405@example.com,Regular customer,Motorcycle 150cc,MJK-6212
406,Customer 406,"Pham Van Dong, City",0826986855,customer406@example.com,Regular customer,Pickup Truck,OPM-7519
407,Customer 407,"Duong Vo Thi Sau, City",0714212040,customer407@example.com,Regular customer,Motorcycle 50cc,RBN-8287
408,Customer 408,"Pham Van Dong, City",0139844554,customer408@example.com,Regular customer,Motorcycle 250cc,OIH-1688
409,Customer 409,"Ham Nghi, City",0982779791,customer409@example.com,Regular customer,Motorcycle 110cc,BIW-8291
410,Customer 410,"Nguyen Tat Thanh, City",0560257318,customer410@example.com,Regular customer,Light Truck,IEP-7611
411,Customer 411,"Duong Hung Vuong, City",0395504890,customer411@example.com,Regular customer,Motorcycle 50cc,DKJ-6966
412,Customer 412,"Le Van Khuong, City",0976786907,customer412@example.com,Regular customer,Motorcycle 50cc,QWU-9527
413,Customer 413,"Le Van Sy, City",0934126774,customer413@example.com,Regular customer,Sedan,EIW-7696
414,Customer 414,"Duong Hai Ba Trung, City",0118449275,customer414@example.com,Regular customer,Pickup Truck,EJP-9571
415,Customer 415,"Duong Ton Duc Thang, City",0171937640,customer415@example.com,Regular customer,Motorcycle 110cc,FJJ-5636
416,Customer 416,"Duong Nguyen Tri Phuong, City",0928099772,customer416@example.com,Regular customer,Motorcycle 125cc,RPA-1625
417,Customer 417,"Duong Vo Thi Sau, City",0422209425,customer417@example.com,Regular customer,Motorcycle 110cc,EMB-8898
418,Customer 418,"Le Van Sy, City",0123783051,customer418@example.com,Regular customer,Light Truck,CHD-1540
419,Customer 419,"Duong Le Loi, City",0693533825,customer419@example.com,Regular customer,Sedan,YRW-3858
420,Customer 420,"Duong Nguyen Van Cu, City",0963622322,customer420@example.com,Regular customer,Light Truck,BIF-9894
421,Customer 421,"Duong Pasteur, City",0689441328,customer421@example.com,Regular customer,Sedan,NTU-8900
422,Customer 422,"Tran Hung Dao, City",0336593457,customer422@example.com,Regular customer,Motorcycle 50cc,XJU-4590
423,Customer 423,"Duong Nguyen Binh Khiem, City",0253697245,customer423@example.com,Regular customer,Motorcycle 50cc,AQQ-2980
424,Customer 424,"Duong Dien Bien Phu, City",0358228073,customer424@example.com,Regular customer,Motorcycle 150cc,KXH-0608
425,Customer 425,"Duong Nguyen Huu Canh, City",0593023227,customer425@example.com,Regular customer,Motorcycle 50cc,CIZ-5296
426,Customer 426,"Le Lai, City",0711493113,customer426@example.com,Regular customer,Motorcycle 110cc,PSF-7459
427,Customer 427,"Duong Le Van Sy, City",0190714608,customer427@example.com,Regular customer,SUV,WBR-4098
428,Customer 428,"Duong Le Duan, City",0640375557,customer428@example.com,Regular customer,Motorcycle 110cc,BLL-8755
429,Customer 429,"Tran Nao, City",0256123792,customer429@example.com,Regular customer,Motorcycle 150cc,LOH-7845
430,Customer 430,"Tran Quoc Toan, City",0580862969,customer430@example.com,Regular customer,Motorcycle 110cc,NLR-2217
431,Customer 431,"Bach Dang, City",0197617440,customer431@example.com,Regular customer,Pickup Truck,LWZ-9822
432,Customer 432,"Duong Vo Thi Sau, City",0729562511,customer432@example.com,Regular customer,SUV,UGT-8569
433,Customer 433,"Duong Hai Ba Trung, City",0814414300,customer433@example.com,Regular customer,SUV,JZF-7497
434,Customer 434,"Ham Nghi, City",0441047636,customer434@example.com,Regular customer,Sedan,FRY-4436
435,Customer 435,"Duong Truong Dinh, City",0808021052,customer435@example.com,Regular customer,Motorcycle 250cc,HSL-9694
436,Customer 436,"Le Van Khuong, City",0668728820,customer436@example.com,Regular customer,Motorcycle 50cc,PSL-1498
437,Customer 437,"Duong Nguyen Hue, City",0438201972,customer437@example.com,Regular customer,SUV,EST-2676
438,Customer 438,"Cach Mang Thang Tam, City",0424489998,customer438@example.com,Regular customer,Motorcycle 50cc,DEH-9657
439,Customer 439,"Duong Truong Dinh, City",0164597740,customer439@example.com,Regular customer,SUV,ALR-0971
440,Customer 440,"Duong Phan Xich Long, City",0321286089,customer440@example.com,Regular customer,Sedan,PGR-5753
441,Customer 441,"Pham Van Dong, City",0504962288,customer441@example.com,Regular customer,Pickup Truck,LDY-8735
442,Customer 442,"Ly Thai To, City",0734256181,customer442@example.com,Regular customer,SUV,SUF-9735
443,Customer 443,"Duong Vo Van Kiet, City",0927726844,customer443@example.com,Regular customer,Motorcycle 110cc,OLU-2501
444,Customer 444,"Duong Nguyen Huu Canh, City",0532285587,customer444@example.com,Regular customer,Motorcycle 110cc,RVP-5741
445,Customer 445,"Nguyen Thi Thap, City",0314624614,customer445@example.com,Regular customer,Light Truck,GJX-0635
446,Customer 446,"Duong Nguyen Binh Khiem, City",0801086775,customer446@example.com,Regular customer,SUV,CUO-5361
447,Customer 447,"Duong Le Duan, City",0891709595,customer447@example.com,Regular customer,Pickup Truck,NVH-8103
448,Customer 448,"Nguyen Cong Tru, City",0398384305,customer448@example.com,Regular customer,Pickup Truck,IEK-1423
449,Customer 449,"Pham Van Dong, City",0610898635,customer449@example.com,Regular customer,Motorcycle 125cc,KRI-0461
450,Customer 450,"Tran Nao, City",0570625490,customer450@example.com,Regular customer,Sedan,AMU-0557
451,Customer 451,"Nguyen Van Cu, City",0486739401,customer451@example.com,Regular customer,SUV,ZHV-3942
452,Customer 452,"Tran Xuan Soan, City",0712085045,customer452@example.com,Regular customer,Pickup Truck,XVJ-8850
453,Customer 453,"Duong Nam Ky Khoi Nghia, City",0368825837,customer453@example.com,Regular customer,Motorcycle 250cc,OGX-4653
454,Customer 454,"Duong Nguyen Tri Phuong, City",0691586844,customer454@example.com,Regular customer,Sedan,VIZ-2088
455,Customer 455,"Tran Quoc Toan, City",0627809304,customer455@example.com,Regular customer,Pickup Truck,DHZ-3284
456,Customer 456,"Duong Vo Van Kiet, City",0273644451,customer456@example.com,Regular customer,Light Truck,NVG-5367
457,Customer 457,"Phan Van Tri, City",0294992897,customer457@example.com,Regular customer,Motorcycle 50cc,VSD-9418
458,Customer 458,"Duong Phan Xich Long, City",0444636626,customer458@example.com,Regular customer,Motorcycle 250cc,OUV-0276
459,Customer 459,"Duong Truong Dinh, City",0624477105,customer459@example.com,Regular customer,SUV,PAM-8967
460,Customer 460,"Duong Vo Thi Sau, City",0935605361,customer460@example.com,Regular customer,Light Truck,UPF-7292
461,Customer 461,"Nguyen Hue, City",0753995217,customer461@example.com,Regular customer,Motorcycle 150cc,SGS-0756
462,Customer 462,"Duong Hai Ba Trung, City",0937956505,customer462@example.com,Regular customer,Light Truck,DAS-3473
463,Customer 463,"Phan Van Tri, City",0378570261,customer463@example.com,Regular customer,Motorcycle 250cc,MKL-4797
464,Customer 464,"Duong Nguyen Hue, City",0953633240,customer464@example.com,Regular customer,Motorcycle 125cc,RXM-0313
465,Customer 465,"Nguyen Cong Tru, City",0610797572,customer465@example.com,Regular customer,Motorcycle 250cc,FJG-6934
466,Customer 466,"Duong Phan Xich Long, City",0578132780,customer466@example.com,Regular customer,SUV,HXW-9956
467,Customer 467,"Ky Con, City",0324183057,customer467@example.com,Regular customer,Sedan,QXG-1491
468,Customer 468,"Duong Phan Xich Long, City",0861894574,customer468@example.com,Regular customer,Motorcycle 125cc,RMS-0172
469,Customer 469,"Tran Nao, City",0909091635,customer469@example.com,Regular customer,Pickup Truck,SEJ-7839
470,Customer 470,"Nguyen Van Cu, City",0419996593,customer470@example.com,Regular customer,Motorcycle 110cc,FJV-6525
471,Customer 471,"Duong Hai Ba Trung, City",0324263863,customer471@example.com,Regular customer,Motorcycle 125cc,YHY-7186
472,Customer 472,"Ton Duc Thang, City",0517717110,customer472@example.com,Regular customer,SUV,JPB-3255
473,Customer 473,"An Duong Vuong, City",0934547071,customer473@example.com,Regular customer,Motorcycle 125cc,TWO-1378
474,Customer 474,"Nguyen Dinh Chieu, City",0559828345,customer474@example.com,Regular customer,Pickup Truck,WTM-8370
475,Customer 475,"Nam Ky Khoi Nghia, City",0730450676,customer475@example.com,Regular customer,Sedan,GLJ-6123
476,Customer 476,"Nguyen Hue, City",0572320172,customer476@example.com,Regular customer,Motorcycle 125cc,MGD-7270
477,Customer 477,"Tran Quoc Toan, City",0573568990,customer477@example.com,Regular customer,SUV,YZT-9667
478,Customer 478,"Le Van Sy, City",0500133616,customer478@example.com,Regular customer,Motorcycle 110cc,VZQ-4002
479,Customer 479,"Cach Mang Thang Tam, City",0196942969,customer479@example.com,Regular customer,Light Truck,SNS-4901
480,Customer 480,"Tran Hung Dao, City",0639702624,customer480@example.com,Regular customer,Motorcycle 50cc,LMS-1146
481,Customer 481,"Duong Nguyen Hue, City",0294004588,customer481@example.com,Regular customer,Light Truck,NDN-3925
482,Customer 482,"Kinh Duong Vuong, City",0711851138,customer482@example.com,Regular customer,Light Truck,XWW-2136
483,Customer 483,"Nguyen Hue, City",0618117722,customer483@example.com,Regular customer,Sedan,FQL-2474
484,Customer 484,"Thong Nhat, City",0140808240,customer484@example.com,Regular customer,Pickup Truck,BCY-9934
485,Customer 485,"Nguyen Hue, City",0525367232,customer485@example.com,Regular customer,Motorcycle 150cc,ZZF-6887
486,Customer 486,"Nguyen Dinh Chieu, City",0477052939,customer486@example.com,Regular customer,Motorcycle 110cc,VBX-3815
487,Customer 487,"Ha Huy Giap, City",0498828256,customer487@example.com,Regular customer,Light Truck,KSH-2369
